,cit,zip_code,latitude,longitude,gender,senior_citizen,partner,dependents,tenure_months,phone_service,device_protection,tech_support,paperless_billing,monthly_charges,churn_value,cltv,satisfaction_score,customer_status,churn_categor,referred_a_friend,number_of_referrals,tenure_in_months,offer,avg_monthly_long_distance_charges,internet_type,avg_monthly_gb_download,device_protection_plan,premium_tech_support,streaming_music,unlimited_data,total_refunds,total_extra_data_charges,total_long_distance_charges,total_revenue,age,under_30,number_of_dependents,internet_services,online_security,online_backup_srvc,multiple_line,streaming_tv_srvc,payment_methods,total_charge,contracts,churn_reasons,streaming_movies_srvc
6476,Mckinleyville,95519,40.965011,-124.015255,Female,0,0,0,45,1,0,0,0,96.75,0,3682,4,Stayed,Not Churned,0,0,45,None,1.57,Fiber Optic,30,0,0,1,1,0.0,0,70.65,4513.4,50,0,0,1,1,1,1,0,Bank transfer (automatic),4442.75,One Year,No reason given,1
6477,Arcata,95521,40.839958,-124.003757,Female,0,0,0,25,0,1,1,0,54.2,0,4458,3,Stayed,Not Churned,0,0,25,Offer C,0.0,Cable,29,1,1,1,1,0.0,0,0.0,1423.15,30,0,0,1,0,0,0,1,Electronic check,1423.15,One Year,No reason given,1
6478,Bayside,95524,40.825486,-124.049485,Male,0,0,0,44,1,1,1,0,100.1,0,4025,3,Stayed,Not Churned,0,0,44,Offer B,48.95,Fiber Optic,59,1,1,1,1,0.0,0,2153.8,6532.150000000001,20,0,0,1,0,0,0,1,Bank transfer (automatic),4378.35,Two Year,No reason given,1
6479,Blue Lake,95525,40.94338,-123.831799,Female,0,0,0,2,1,0,0,1,45.25,0,5441,3,Joined,Not Churned,0,0,2,Offer E,39.5,Cable,26,0,0,0,1,0.0,0,79.0,153.2,30,0,0,1,0,0,0,0,Mailed check,74.2,Month-to-Month,No reason given,0
6480,Carlotta,95528,40.497283,-123.93037,Female,0,0,0,22,1,0,0,0,20.85,0,3171,5,Stayed,Not Churned,0,0,22,Offer D,10.25,None,0,0,0,0,0,0.0,0,225.5,676.15,40,0,0,0,0,0,0,0,Bank transfer (automatic),450.65,One Year,No reason given,0
6481,Crescent City,95531,41.701223,-124.003393,Female,0,0,0,35,0,1,1,1,33.45,0,2553,5,Stayed,Not Churned,0,0,35,Offer C,0.0,Cable,12,1,1,0,0,0.0,30,0.0,1205.85,50,0,0,1,0,0,0,0,Mailed check,1175.85,Month-to-Month,No reason given,0
6482,Ferndale,95536,40.4785,-124.301372,Female,0,1,1,29,1,0,0,0,20.2,0,2784,3,Stayed,Not Churned,1,5,29,Offer C,34.44,None,0,0,0,0,0,0.0,0,998.76,1557.56,30,0,1,0,0,0,0,0,Mailed check,558.8,Two Year,No reason given,0
6483,Fields Landing,95537,40.726949,-124.217378,Male,1,1,0,27,1,1,0,1,85.9,0,5755,3,Stayed,Not Churned,1,7,27,None,41.11,Fiber Optic,14,1,0,0,1,0.0,0,1109.97,3330.0699999999997,70,0,0,1,1,0,1,0,Electronic check,2220.1,One Year,No reason given,0
6484,Fortuna,95540,40.584991,-124.121504,Male,0,0,1,54,1,1,1,1,61.0,0,5594,4,Stayed,Not Churned,0,0,54,Offer B,4.16,Cable,59,1,1,0,1,0.0,0,224.64000000000001,3507.69,10,1,2,1,0,1,0,0,Electronic check,3283.05,One Year,No reason given,0
6485,Gasquet,95543,41.867908,-123.794144,Male,0,0,0,57,1,0,0,1,86.9,0,6109,5,Stayed,Not Churned,0,0,57,Offer B,36.08,Fiber Optic,26,0,0,0,1,0.0,0,2056.56,6995.8099999999995,40,0,0,1,0,0,1,1,Electronic check,4939.25,One Year,No reason given,0
6486,Honeydew,95545,40.342928,-124.063329,Male,0,0,0,62,1,1,1,0,69.4,0,6469,3,Stayed,Not Churned,0,0,62,Offer B,41.13,Cable,12,1,1,0,1,0.0,0,2550.06,6787.5599999999995,50,0,0,1,1,1,1,0,Bank transfer (automatic),4237.5,Two Year,No reason given,0
6487,Hoopa,95546,41.163637,-123.704841,Female,0,1,1,15,1,0,0,0,20.35,0,3205,3,Stayed,Not Churned,1,10,15,Offer D,46.64,None,0,0,0,0,0,0.0,0,699.6,1035.55,40,0,3,0,0,0,0,0,Credit card (automatic),335.95,One Year,No reason given,0
6488,Klamath,95548,41.572813,-124.035011,Female,0,1,0,70,1,1,1,1,104.3,0,5583,4,Stayed,Not Churned,1,9,70,None,5.46,Fiber Optic,30,1,1,1,0,0.0,30,382.2,7600.7,40,0,0,1,0,0,1,1,Bank transfer (automatic),7188.5,Two Year,No reason given,1
6489,Kneeland,95549,40.664483,-123.865325,Female,0,1,1,21,1,0,0,1,44.95,0,3752,5,Stayed,Not Churned,1,6,21,Offer D,38.95,Cable,17,0,0,0,1,0.0,0,817.95,1744.2,30,0,2,1,0,0,0,0,Electronic check,926.25,Month-to-Month,No reason given,0
6490,Korbel,95550,40.7666,-123.80458,Female,0,0,1,23,1,0,1,1,49.45,0,5237,3,Stayed,Not Churned,0,0,23,Offer D,25.85,Cable,53,0,1,0,1,0.0,0,594.5500000000001,1713.9,60,0,3,1,0,0,0,0,Electronic check,1119.35,One Year,No reason given,0
6491,Loleta,95551,40.665952,-124.240051,Male,0,0,0,6,1,0,0,0,20.6,0,4439,3,Stayed,Not Churned,0,0,6,Offer E,12.17,None,0,0,0,0,0,0.0,0,73.02,189.62,20,1,0,0,0,0,0,0,Mailed check,116.6,One Year,No reason given,0
6492,Mad River,95552,40.390301,-123.412327,Male,0,1,1,4,1,0,0,0,19.55,0,5573,4,Stayed,Not Churned,0,0,4,Offer E,29.09,None,0,0,0,0,0,0.0,0,116.36,185.16,50,0,3,0,0,0,0,0,Credit card (automatic),68.8,Two Year,No reason given,0
6493,Myers Flat,95554,40.267158,-123.805913,Female,0,0,0,23,1,0,0,1,93.5,0,4861,3,Stayed,Not Churned,0,0,23,Offer D,18.12,Fiber Optic,23,0,0,1,1,0.0,0,416.76000000000005,2758.3100000000004,40,0,0,1,0,0,1,1,Electronic check,2341.55,Month-to-Month,No reason given,1
6494,Orick,95555,41.336354,-124.044354,Male,0,0,0,26,0,0,1,0,54.55,0,4296,4,Stayed,Not Churned,0,0,26,Offer C,0.0,Cable,82,0,1,1,1,0.0,0,0.0,1362.85,20,1,0,1,1,0,0,1,Credit card (automatic),1362.85,One Year,No reason given,1
6495,Orleans,95556,41.269521,-123.546958,Female,0,0,1,8,1,0,0,0,20.05,0,2675,4,Stayed,Not Churned,0,0,8,Offer E,15.66,None,0,0,0,0,0,0.0,0,125.28,288.88,20,1,2,0,0,0,0,0,Mailed check,163.6,Month-to-Month,No reason given,0
6496,Phillipsville,95559,40.184094,-123.745487,Male,0,0,0,2,1,0,0,1,79.45,0,2657,4,Joined,Not Churned,0,0,2,Offer E,28.61,Fiber Optic,85,0,0,0,1,0.0,0,57.22,202.37,10,1,0,1,0,1,1,0,Electronic check,145.15,Month-to-Month,No reason given,0
6497,Salyer,95563,40.89866,-123.539754,Female,0,0,0,59,1,1,1,0,79.85,0,6041,3,Stayed,Not Churned,0,0,59,Offer B,1.94,DSL,73,1,1,1,1,0.0,0,114.46,4900.56,20,1,0,1,1,1,1,0,Credit card (automatic),4786.1,One Year,No reason given,1
6498,Samoa,95564,40.809636,-124.189977,Male,0,1,1,39,1,1,0,0,100.0,0,5434,3,Stayed,Not Churned,1,9,39,Offer C,17.29,Fiber Optic,75,1,0,1,1,0.0,0,674.31,4509.860000000001,60,0,3,1,0,0,1,1,Electronic check,3835.55,One Year,No reason given,1
6499,Scotia,95565,40.440636,-124.098739,Male,0,0,1,21,1,0,0,0,19.6,0,2447,3,Stayed,Not Churned,0,0,21,Offer D,27.6,None,0,0,0,0,0,0.0,0,579.6,976.6,40,0,2,0,0,0,0,0,Mailed check,397.0,Two Year,No reason given,0
6500,Somes Bar,95568,41.444606,-123.471895,Female,0,1,1,48,1,0,0,0,20.2,0,3828,5,Stayed,Not Churned,1,6,48,Offer B,18.64,None,0,0,0,0,0,0.0,0,894.72,1921.97,50,0,2,0,0,0,0,0,Bank transfer (automatic),1027.25,Two Year,No reason given,0
6501,Redcrest,95569,40.363446,-123.835041,Female,1,1,0,31,0,1,0,1,50.4,0,2166,3,Stayed,Not Churned,1,10,31,Offer C,0.0,DSL,21,1,0,0,1,0.0,0,0.0,1580.1,70,0,0,1,1,1,0,0,Credit card (automatic),1580.1,One Year,No reason given,1
6502,Trinidad,95570,41.162295,-124.027381,Female,0,1,1,64,1,1,1,0,113.35,0,4952,3,Stayed,Not Churned,1,1,64,Offer B,6.83,Fiber Optic,19,1,1,1,0,0.0,20,437.12,7679.87,60,0,1,1,1,1,1,1,Electronic check,7222.75,One Year,No reason given,1
6503,Weott,95571,40.310119,-123.909449,Male,0,1,1,46,1,0,0,1,80.0,0,3315,5,Stayed,Not Churned,1,1,46,Offer B,5.52,Fiber Optic,16,0,0,0,1,0.0,0,253.92,4023.62,40,0,1,1,0,1,1,0,Bank transfer (automatic),3769.7,Month-to-Month,No reason given,0
6504,Willow Creek,95573,40.949012,-123.655847,Female,0,0,0,52,1,1,1,1,80.95,0,4924,5,Stayed,Not Churned,0,0,52,Offer B,38.71,DSL,21,1,1,1,1,0.0,0,2012.92,6246.87,30,0,0,1,0,0,1,1,Bank transfer (automatic),4233.95,Two Year,No reason given,1
6505,Leggett,95585,39.873371,-123.741474,Female,0,1,1,67,1,0,0,1,24.9,0,5847,5,Stayed,Not Churned,1,4,67,None,17.43,None,0,0,0,0,0,0.0,0,1167.81,2848.06,50,0,1,0,0,0,1,0,Mailed check,1680.25,Two Year,No reason given,0
6506,Piercy,95587,39.955587,-123.681175,Female,1,0,0,67,1,0,0,0,54.9,0,4826,4,Stayed,Not Churned,0,0,67,None,48.43,DSL,28,0,0,0,1,0.0,0,3244.81,6970.3099999999995,60,0,0,1,0,1,1,0,Electronic check,3725.5,Month-to-Month,No reason given,0
6507,Zenia,95595,40.170357,-123.417298,Female,0,1,0,71,1,1,1,0,109.25,0,5044,3,Stayed,Not Churned,1,7,71,None,29.78,Fiber Optic,22,1,1,1,1,0.0,0,2114.38,9822.08,30,0,0,1,0,1,1,1,Electronic check,7707.7,Two Year,No reason given,1
6508,Auburn,95603,38.912881,-121.082766,Male,0,0,0,71,1,1,1,1,116.3,0,4644,4,Stayed,Not Churned,0,0,71,None,2.88,Fiber Optic,48,1,1,1,1,0.0,0,204.48,8514.029999999999,20,1,0,1,1,1,1,1,Bank transfer (automatic),8309.55,One Year,No reason given,1
6509,West Sacramento,95605,38.592745,-121.540036,Female,0,0,0,32,1,0,0,0,19.9,0,4374,3,Stayed,Not Churned,0,0,32,Offer C,15.53,None,0,0,0,0,0,0.0,0,496.96,1098.51,30,0,0,0,0,0,0,0,Bank transfer (automatic),601.55,Month-to-Month,No reason given,0
6510,Brooks,95606,38.809804,-122.241383,Female,0,0,0,2,1,0,0,0,70.35,0,3430,5,Joined,Not Churned,0,0,2,None,44.77,Fiber Optic,9,0,0,0,1,0.0,0,89.54,228.79000000000002,30,0,0,1,0,0,0,0,Electronic check,139.25,Month-to-Month,No reason given,0
6511,Capay,95607,38.681651,-122.130569,Female,0,1,0,71,1,0,0,0,25.6,0,5063,5,Stayed,Not Churned,1,3,71,None,11.18,None,0,0,0,0,0,0.0,0,793.78,2682.0299999999997,40,0,0,0,0,0,1,0,Credit card (automatic),1888.25,Two Year,No reason given,0
6512,Carmichael,95608,38.626128,-121.328011,Female,0,0,0,60,0,1,0,1,44.45,0,4928,4,Stayed,Not Churned,0,0,60,Offer B,0.0,DSL,73,1,0,1,1,0.0,0,0.0,2773.9,20,1,0,1,1,0,0,0,Electronic check,2773.9,One Year,No reason given,1
6513,Citrus Heights,95610,38.69508,-121.271616,Female,1,0,0,55,1,1,0,1,100.15,0,5182,4,Stayed,Not Churned,0,0,55,None,29.6,Fiber Optic,3,1,0,0,1,0.0,0,1628.0,7037.75,70,0,0,1,0,0,1,1,Electronic check,5409.75,One Year,No reason given,1
6514,Courtland,95615,38.311609,-121.554034,Female,0,0,0,6,1,0,0,1,73.85,0,4220,4,Stayed,Not Churned,0,0,6,None,27.69,Fiber Optic,9,0,0,0,1,0.0,0,166.14000000000001,567.44,40,0,0,1,0,0,1,0,Mailed check,401.3,Month-to-Month,No reason given,0
6515,Davis,95616,38.508735,-121.678813,Female,0,1,1,48,1,1,0,1,70.1,0,5476,4,Stayed,Not Churned,1,1,48,Offer B,4.45,DSL,57,1,0,1,0,0.0,30,213.60000000000002,3482.0,50,0,3,1,1,1,0,0,Credit card (automatic),3238.4,Two Year,No reason given,1
6516,Davis,95618,38.544002,-121.685559,Male,0,1,1,63,1,0,0,0,25.25,0,6245,5,Stayed,Not Churned,1,8,63,Offer B,24.5,None,0,0,0,0,0,0.0,0,1543.5,3116.55,10,1,3,0,0,0,1,0,Mailed check,1573.05,Two Year,No reason given,0
6517,Dixon,95620,38.392821,-121.799917,Male,0,0,1,12,1,0,0,0,21.05,0,4001,3,Stayed,Not Churned,0,0,12,Offer D,19.38,None,0,0,0,0,0,0.0,0,232.56,468.36,10,1,2,0,0,0,0,0,Credit card (automatic),235.8,Month-to-Month,No reason given,0
6518,Citrus Heights,95621,38.69549,-121.307864,Male,1,1,0,54,0,0,0,1,24.95,0,4691,3,Stayed,Not Churned,1,4,54,Offer B,0.0,DSL,4,0,0,0,1,0.0,0,0.0,1364.75,70,0,0,1,0,0,0,0,Bank transfer (automatic),1364.75,Month-to-Month,No reason given,0
6519,El Dorado,95623,38.63153,-120.842609,Female,0,1,1,30,1,1,1,1,64.5,0,2215,5,Stayed,Not Churned,1,4,30,Offer C,36.74,Cable,18,1,1,0,1,0.0,0,1102.2,3087.3500000000004,50,0,1,1,0,0,0,1,Electronic check,1985.15,One Year,No reason given,0
6520,Elverta,95626,38.734997,-121.463719,Female,0,0,0,40,1,1,1,1,105.95,0,3784,5,Stayed,Not Churned,0,0,40,Offer B,16.73,Fiber Optic,14,1,1,1,1,0.0,0,669.2,5004.4,40,0,0,1,0,0,1,1,Credit card (automatic),4335.2,One Year,No reason given,1
6521,Esparto,95627,38.834469,-122.127193,Female,0,1,1,9,1,0,1,1,75.85,0,4843,5,Stayed,Not Churned,1,10,9,None,8.1,Fiber Optic,20,0,1,0,1,0.0,0,72.89999999999999,720.4,30,0,1,1,0,0,0,0,Electronic check,647.5,Month-to-Month,No reason given,0
6522,Fiddletown,95629,38.513484,-120.704613,Female,0,0,0,62,0,1,0,1,43.6,0,4507,4,Stayed,Not Churned,0,0,62,Offer B,0.0,Cable,30,1,0,1,1,0.0,0,0.0,2748.7,30,0,0,1,0,1,0,0,Credit card (automatic),2748.7,Two Year,No reason given,1
6523,Folsom,95630,38.672638,-121.147403,Male,0,0,0,28,1,0,1,1,91.25,0,2886,5,Stayed,Not Churned,0,0,28,Offer C,13.69,Fiber Optic,12,0,1,0,1,0.0,0,383.32,2866.9700000000003,40,0,0,1,0,1,0,1,Bank transfer (automatic),2483.65,One Year,No reason given,0
6524,Foresthill,95631,39.031876,-120.811141,Female,0,0,0,70,1,1,1,0,89.75,0,5150,4,Stayed,Not Churned,0,0,70,None,29.53,Cable,7,1,1,1,0,0.0,110,2067.1,8544.3,60,0,0,1,1,1,1,1,Credit card (automatic),6367.2,Two Year,No reason given,1
6525,Galt,95632,38.274451,-121.259201,Female,0,0,0,46,1,1,1,1,104.4,0,4190,4,Stayed,Not Churned,0,0,46,Offer B,5.86,Fiber Optic,82,1,1,1,1,0.0,0,269.56,5173.76,10,1,0,1,0,1,0,1,Bank transfer (automatic),4904.2,Two Year,No reason given,1
6526,Garden Valley,95633,38.852544,-120.837669,Female,0,1,0,23,1,1,0,0,90.15,0,5110,4,Stayed,Not Churned,1,2,23,Offer D,22.17,Fiber Optic,15,1,0,1,1,0.0,0,509.91,2554.86,30,0,0,1,0,0,1,0,Mailed check,2044.95,Month-to-Month,No reason given,1
6527,Georgetown,95634,38.9386,-120.785514,Male,0,1,1,47,0,1,1,0,40.3,0,5040,3,Stayed,Not Churned,1,7,47,Offer B,0.0,DSL,47,1,1,0,1,0.0,0,0.0,1794.8,20,1,1,1,1,0,0,0,Electronic check,1794.8,One Year,No reason given,0
6528,Greenwood,95635,38.921333,-120.897718,Male,0,1,1,68,1,1,0,1,105.25,0,5795,3,Stayed,Not Churned,1,3,68,None,31.4,Fiber Optic,19,1,0,1,1,0.0,0,2135.2,9308.349999999999,40,0,2,1,1,1,0,1,Bank transfer (automatic),7173.15,Two Year,No reason given,1
6529,Guinda,95637,38.830739,-122.196202,Female,0,0,1,67,1,0,1,1,104.0,0,4741,3,Stayed,Not Churned,0,0,67,None,12.54,Fiber Optic,59,0,1,1,1,0.0,0,840.18,7879.2300000000005,20,1,1,1,0,1,1,1,Electronic check,7039.05,Two Year,No reason given,1
6530,Herald,95638,38.313447,-121.123886,Female,0,0,0,14,1,0,1,1,69.65,0,5351,3,Stayed,Not Churned,0,0,14,Offer D,37.01,DSL,29,0,1,1,1,0.0,0,518.14,1439.54,50,0,0,1,0,0,0,1,Electronic check,921.4,Month-to-Month,No reason given,1
6531,Hood,95639,38.375325,-121.507935,Male,0,1,1,57,1,0,0,1,74.3,0,4133,5,Stayed,Not Churned,1,4,57,Offer B,49.95,Fiber Optic,22,0,0,0,0,0.0,70,2847.15,6935.5,50,0,2,1,0,0,1,0,Electronic check,4018.35,Month-to-Month,No reason given,0
6532,Ione,95640,38.33788,-120.954202,Female,0,1,1,55,1,0,0,0,100.9,0,6153,4,Stayed,Not Churned,1,6,55,Offer B,41.18,Fiber Optic,18,0,0,1,1,0.0,0,2264.9,7713.5,30,0,1,1,1,0,1,1,Mailed check,5448.6,One Year,No reason given,1
6533,Isleton,95641,38.154823,-121.601358,Male,0,0,0,1,1,0,0,1,20.25,0,4769,5,Joined,Not Churned,0,0,1,None,42.96,None,0,0,0,0,0,0.0,0,42.96,63.21,20,1,0,0,0,0,0,0,Mailed check,20.25,Month-to-Month,No reason given,0
6534,Knights Landing,95645,38.875508,-121.765866,Male,0,0,0,23,1,1,1,1,96.9,0,3875,4,Stayed,Not Churned,0,0,23,Offer D,8.5,Fiber Optic,6,1,1,0,1,0.0,0,195.5,2280.95,60,0,0,1,0,0,1,1,Credit card (automatic),2085.45,Month-to-Month,No reason given,0
6535,Lincoln,95648,38.922812,-121.312005,Male,0,1,0,47,1,1,0,1,104.1,0,3142,5,Stayed,Not Churned,1,2,47,Offer B,48.69,Fiber Optic,21,1,0,1,1,0.0,0,2288.43,7423.58,60,0,0,1,0,1,1,1,Electronic check,5135.15,Month-to-Month,No reason given,1
6536,Loomis,95650,38.809175,-121.171375,Male,0,0,0,38,1,0,0,0,20.1,0,2907,3,Stayed,Not Churned,0,0,38,None,22.23,None,0,0,0,0,0,0.0,0,844.74,1574.8400000000001,30,0,0,0,0,0,0,0,Mailed check,730.1,One Year,No reason given,0
6537,Madison,95653,38.674276,-121.961866,Female,1,0,0,2,1,0,0,1,56.55,0,2069,4,Joined,Not Churned,0,0,2,Offer E,31.74,DSL,25,0,0,0,1,0.0,0,63.48,181.73,60,0,0,1,0,1,1,0,Credit card (automatic),118.25,Month-to-Month,No reason given,0
6538,Newcastle,95658,38.883224,-121.15918,Male,0,1,0,15,1,0,0,1,68.6,0,3351,4,Stayed,Not Churned,1,9,15,Offer D,24.17,Fiber Optic,10,0,0,0,0,0.0,90,362.55,1561.1499999999999,50,0,0,1,0,0,0,0,Bank transfer (automatic),1108.6,Month-to-Month,No reason given,0
6539,Nicolaus,95659,38.788898,-121.608624,Female,0,0,0,26,1,0,0,1,69.05,0,5379,3,Stayed,Not Churned,0,0,26,None,37.51,Fiber Optic,30,0,0,0,1,0.0,0,975.26,2790.91,40,0,0,1,0,0,0,0,Credit card (automatic),1815.65,Month-to-Month,No reason given,0
6540,North Highlands,95660,38.671295,-121.388251,Female,0,1,1,35,1,0,0,0,19.7,0,5636,4,Stayed,Not Churned,1,5,35,None,15.41,None,0,0,0,0,0,0.0,0,539.35,1269.75,60,0,2,0,0,0,0,0,Credit card (automatic),730.4,Two Year,No reason given,0
6541,Roseville,95661,38.736685,-121.251984,Male,0,0,1,3,1,0,0,1,20.05,0,2948,4,Joined,Not Churned,0,0,3,None,37.85,None,0,0,0,0,0,0.0,0,113.55000000000001,189.0,20,1,1,0,0,0,0,0,Mailed check,75.45,Month-to-Month,No reason given,0
6542,Penryn,95663,38.859093,-121.182872,Male,0,1,0,42,1,1,0,1,94.4,0,2662,3,Stayed,Not Churned,1,9,42,None,41.16,Fiber Optic,11,1,0,1,1,0.0,0,1728.7199999999998,5743.32,50,0,0,1,1,0,1,0,Electronic check,4014.6,Month-to-Month,No reason given,1
6543,Pilot Hill,95664,38.803731,-121.043799,Male,0,1,0,10,1,0,1,1,54.95,0,3519,3,Stayed,Not Churned,1,9,10,Offer D,21.85,DSL,9,0,1,0,1,0.0,0,218.5,787.35,30,0,0,1,1,0,0,0,Credit card (automatic),568.85,Month-to-Month,No reason given,0
6544,Pine Grove,95665,38.400264,-120.641274,Female,0,1,0,61,1,0,1,0,93.7,0,4300,3,Stayed,Not Churned,0,0,61,None,10.21,Fiber Optic,69,0,1,1,1,0.0,0,622.8100000000001,6483.51,10,1,0,1,1,1,0,0,Bank transfer (automatic),5860.7,One Year,No reason given,1
6545,Pioneer,95666,38.546999,-120.271114,Female,0,0,0,68,1,0,1,0,110.25,0,5502,4,Stayed,Not Churned,0,0,68,None,48.82,Fiber Optic,17,0,1,1,0,0.0,30,3319.76,10629.11,40,0,0,1,1,1,1,1,Credit card (automatic),7279.35,Two Year,No reason given,1
6546,Placerville,95667,38.733714,-120.795213,Male,0,0,0,10,1,1,0,1,98.9,0,4614,3,Stayed,Not Churned,0,0,10,Offer D,46.33,Fiber Optic,26,1,0,1,1,0.0,0,463.29999999999995,1528.25,30,0,0,1,1,0,0,1,Electronic check,1064.95,One Year,No reason given,1
6547,Plymouth,95669,38.489273,-120.891614,Female,0,1,1,72,1,1,1,1,80.45,0,4480,3,Stayed,Not Churned,1,3,72,None,12.96,DSL,56,1,1,1,1,0.0,0,933.1200000000001,6819.97,30,0,3,1,1,0,0,1,Bank transfer (automatic),5886.85,Two Year,No reason given,1
6548,Rancho Cordova,95670,38.602723,-121.279913,Male,0,1,1,55,1,0,1,0,79.4,0,4162,4,Stayed,Not Churned,1,9,55,None,13.45,Fiber Optic,53,0,1,0,1,0.0,0,739.75,4978.2,40,0,3,1,0,1,0,0,Electronic check,4238.45,Month-to-Month,No reason given,0
6549,Rio Linda,95673,38.688764,-121.457596,Female,0,0,0,7,1,1,1,0,62.8,0,4080,4,Stayed,Not Churned,0,0,7,None,8.29,DSL,21,1,1,1,1,0.0,0,58.029999999999994,476.33,40,0,0,1,0,0,0,0,Bank transfer (automatic),418.3,Month-to-Month,No reason given,1
6550,Rio Oso,95674,38.954144,-121.482536,Female,0,0,0,2,1,0,0,1,74.9,0,2044,4,Joined,Not Churned,0,0,2,None,41.08,Fiber Optic,25,0,0,0,1,0.0,0,82.16,218.21,40,0,0,1,0,0,1,0,Mailed check,136.05,Month-to-Month,No reason given,0
6551,River Pines,95675,38.545775,-120.743325,Female,0,0,0,9,1,0,0,1,74.85,0,5770,3,Stayed,Not Churned,0,0,9,None,13.05,Fiber Optic,73,0,0,0,1,0.0,0,117.45,825.6500000000001,20,1,0,1,1,0,0,0,Electronic check,708.2,Month-to-Month,No reason given,0
6552,Rocklin,95677,38.7904,-121.236973,Male,0,0,1,27,1,0,0,1,25.85,0,2682,5,Stayed,Not Churned,0,0,27,None,2.65,None,0,0,0,0,0,0.0,0,71.55,860.0999999999999,50,0,1,0,0,0,1,0,Credit card (automatic),788.55,Two Year,No reason given,0
6553,Sheridan,95681,38.984756,-121.345074,Female,0,1,0,64,1,1,1,1,68.3,0,5425,5,Stayed,Not Churned,1,9,64,None,23.29,DSL,25,1,1,1,1,0.0,0,1490.56,5869.360000000001,50,0,0,1,0,1,0,0,Mailed check,4378.8,Two Year,No reason given,1
6554,Shingle Springs,95682,38.598936,-120.963092,Male,0,0,0,70,0,1,1,0,48.4,0,4483,3,Stayed,Not Churned,0,0,70,None,0.0,DSL,26,1,1,1,1,0.0,0,0.0,3442.8,20,1,0,1,1,0,0,0,Bank transfer (automatic),3442.8,Two Year,No reason given,1
6555,Somerset,95684,38.606703,-120.586659,Male,1,0,0,67,1,0,1,1,105.05,0,4143,4,Stayed,Not Churned,0,0,67,None,34.23,Fiber Optic,11,0,1,1,1,0.0,0,2293.41,9465.11,60,0,0,1,1,1,0,1,Electronic check,7171.7,Two Year,No reason given,1
6556,Thornton,95686,38.157794,-121.520223,Female,0,0,0,24,1,0,0,0,25.15,0,3904,5,Stayed,Not Churned,0,0,24,None,26.64,None,0,0,0,0,0,0.0,0,639.36,1192.3600000000001,10,1,0,0,0,0,1,0,Credit card (automatic),553.0,Two Year,No reason given,0
6557,Vacaville,95687,38.333133,-121.920151,Male,0,1,1,4,1,0,0,0,19.5,0,5390,4,Stayed,Not Churned,1,8,4,None,3.57,None,0,0,0,0,0,0.0,0,14.28,111.13,60,0,2,0,0,0,0,0,Credit card (automatic),96.85,Two Year,No reason given,0
6558,Vacaville,95688,38.419088,-122.024568,Male,0,1,1,44,1,1,0,1,92.95,0,5635,5,Stayed,Not Churned,1,2,44,None,26.25,Fiber Optic,25,1,0,1,1,0.0,0,1155.0,5277.9,40,0,1,1,0,0,0,1,Bank transfer (automatic),4122.9,Month-to-Month,No reason given,1
6559,Volcano,95689,38.481902,-120.603668,Female,0,1,1,72,1,0,0,1,20.7,0,4528,5,Stayed,Not Churned,1,9,72,None,6.9,None,0,0,0,0,0,0.0,0,496.8,1979.1,60,0,3,0,0,0,0,0,Mailed check,1482.3,Two Year,No reason given,0
6560,West Sacramento,95691,38.627951,-121.593287,Male,0,0,0,66,1,0,0,0,19.35,0,5637,3,Stayed,Not Churned,0,0,66,None,21.23,None,0,0,0,0,0,0.0,0,1401.18,2641.98,50,0,0,0,0,0,0,0,Bank transfer (automatic),1240.8,Two Year,No reason given,0
6561,Woodland,95695,38.71967,-121.862416,Male,1,1,0,65,1,1,0,1,104.35,0,4073,5,Stayed,Not Churned,1,9,65,Offer B,8.59,Fiber Optic,7,1,0,0,1,0.0,0,558.35,7136.900000000001,70,0,0,1,0,1,1,1,Electronic check,6578.55,Month-to-Month,No reason given,1
6562,Alta,95701,39.218096,-120.79153,Male,0,0,1,1,1,0,0,0,19.55,0,5272,4,Joined,Not Churned,0,0,1,None,30.63,None,0,0,0,0,0,0.0,0,30.63,50.18,40,0,3,0,0,0,0,0,Mailed check,19.55,Month-to-Month,No reason given,0
6563,Applegate,95703,38.983388,-120.988814,Male,0,1,1,38,1,1,1,0,74.05,0,5975,3,Stayed,Not Churned,1,4,38,None,31.45,DSL,76,1,1,0,1,0.0,0,1195.1,3997.4,50,0,3,1,1,1,0,1,Electronic check,2802.3,One Year,No reason given,0
6564,Camino,95709,38.748316,-120.675512,Male,0,0,1,23,0,1,1,0,40.1,0,2327,4,Stayed,Not Churned,0,0,23,None,0.0,DSL,26,1,1,0,1,0.0,0,0.0,857.75,30,0,3,1,1,0,0,0,Mailed check,857.75,Two Year,No reason given,0
6565,Colfax,95713,39.084645,-120.894014,Female,0,1,0,10,1,0,0,0,20.1,0,3509,5,Stayed,Not Churned,1,4,10,None,14.04,None,0,0,0,0,0,0.0,0,140.39999999999998,324.79999999999995,20,1,0,0,0,0,0,0,Mailed check,184.4,One Year,No reason given,0
6566,Emigrant Gap,95715,39.23754,-120.720196,Male,0,1,1,72,1,1,1,1,83.55,0,5940,3,Stayed,Not Churned,1,4,72,None,21.21,DSL,27,1,1,1,0,0.0,90,1527.1200000000001,7710.42,20,1,2,1,1,0,1,1,Credit card (automatic),6093.3,Two Year,No reason given,1
